AUG	31	2013	08	20	24	27	39	49	FALSE	57321	49
AUG	28	2013	09	10	14	25	27	43	FALSE	40541	49
AUG	26	2013	02	20	22	25	32	34	FALSE	31416	49
AUG	24	2013	01	08	25	31	37	48	FALSE	49350	49
AUG	21	2013	06	12	15	25	33	35	TRUE	3759570	49
AUG	19	2013	08	12	23	30	31	48	FALSE	49012	49
AUG	17	2013	18	30	38	40	42	43	FALSE	63328	49
AUG	14	2013	04	18	20	22	26	37	FALSE	48898	49
AUG	12	2013	01	06	30	36	40	46	FALSE	41404	49
AUG	10	2013	06	19	25	34	36	41	FALSE	61624	49
AUG	07	2013	19	21	26	31	37	49	FALSE	56549	49
AUG	05	2013	20	21	24	28	30	32	FALSE	40293	49
AUG	03	2013	10	12	17	18	27	32	FALSE	73173	49
JUL	31	2013	04	12	15	20	38	43	FALSE	45189	49
JUL	29	2013	29	31	38	43	47	49	FALSE	38977	49
JUL	27	2013	04	09	10	19	29	37	FALSE	74238	49
JUL	24	2013	11	23	26	34	39	44	FALSE	42071	49
JUL	22	2013	11	13	23	37	39	40	FALSE	37187	49
JUL	20	2013	11	13	17	19	25	34	FALSE	64165	49
JUL	17	2013	07	18	20	32	35	49	FALSE	37778	49
JUL	15	2013	03	08	22	29	30	34	FALSE	38822	49
JUL	13	2013	06	10	14	31	35	45	FALSE	55084	49
JUL	10	2013	05	14	27	32	37	40	FALSE	32152	49
JUL	08	2013	12	14	37	45	46	48	FALSE	23123	49
JUL	06	2013	14	20	22	23	42	48	TRUE	6180670	49
JUL	03	2013	02	05	19	21	28	45	FALSE	77750	49
JUL	01	2013	01	05	09	11	19	27	FALSE	90278	49
JUN	29	2013	03	04	16	18	22	32	FALSE	91942	49
JUN	26	2013	04	07	09	10	29	47	FALSE	79171	49
JUN	24	2013	02	11	18	19	27	29	FALSE	72411	49
JUN	22	2013	08	18	34	35	38	45	FALSE	89034	49
JUN	19	2013	04	05	11	22	28	49	FALSE	71734	49
JUN	17	2013	04	08	22	25	37	49	FALSE	68836	49
JUN	15	2013	18	23	29	43	47	48	FALSE	92851	49
JUN	12	2013	13	16	22	24	26	33	FALSE	76953	49
